kind,N,trial,ms
random,22700,5,1
random,22700,6,1
random,22700,7,1
random,22800,1,1
random,22800,2,1
random,22800,3,1
random,22800,4,1
random,22800,5,1
random,22800,6,1
random,22800,7,1
random,22900,1,1
random,22900,2,1
random,22900,3,1
random,22900,4,1
random,22900,5,1
random,22900,6,1
random,22900,7,1
random,23000,1,1
random,23000,2,1
random,23000,3,1
random,23000,4,1
random,23000,5,1
random,23000,6,1
random,23000,7,1
random,23100,1,1
random,23100,2,1
random,23100,3,1
random,23100,4,1
random,23100,5,1
random,23100,6,1
random,23100,7,1
random,23200,1,1
random,23200,2,1
random,23200,3,1
random,23200,4,1
random,23200,5,1
random,23200,6,1
random,23200,7,1
random,23300,1,1
random,23300,2,1
random,23300,3,1
random,23300,4,1
random,23300,5,1
random,23300,6,1
random,23300,7,1
random,23400,1,1
random,23400,2,1
random,23400,3,1
random,23400,4,1
random,23400,5,1
random,23400,6,1
random,23400,7,1
random,23500,1,1
random,23500,2,1
random,23500,3,1
random,23500,4,1
random,23500,5,1
random,23500,6,1
random,23500,7,1
random,23600,1,1
random,23600,2,1
random,23600,3,1
random,23600,4,1
random,23600,5,1
random,23600,6,1
random,23600,7,1
random,23700,1,1
random,23700,2,1
random,23700,3,1
random,23700,4,1
random,23700,5,1
random,23700,6,1
random,23700,7,1
random,23800,1,1
random,23800,2,1
random,23800,3,1
random,23800,4,1
random,23800,5,1
random,23800,6,1
random,23800,7,1
random,23900,1,1
random,23900,2,1
random,23900,3,1
random,23900,4,1
random,23900,5,1
random,23900,6,1
random,23900,7,1
random,24000,1,1
random,24000,2,1
random,24000,3,1
random,24000,4,1
random,24000,5,1
random,24000,6,1
random,24000,7,1
random,24100,1,1
random,24100,2,1
random,24100,3,1
random,24100,4,1
random,24100,5,1
random,24100,6,1
random,24100,7,1
random,24200,1,1
random,24200,2,1
random,24200,3,1
random,24200,4,1
random,24200,5,1
random,24200,6,1
random,24200,7,1
random,24300,1,1
random,24300,2,1
random,24300,3,1
random,24300,4,1
random,24300,5,1
random,24300,6,1
random,24300,7,1
random,24400,1,1
random,24400,2,1
random,24400,3,1
random,24400,4,1
random,24400,5,1
random,24400,6,1
random,24400,7,1
random,24500,1,1
random,24500,2,1
random,24500,3,1
random,24500,4,1
random,24500,5,1
random,24500,6,1
random,24500,7,1
random,24600,1,1
random,24600,2,1
random,24600,3,1
random,24600,4,1
random,24600,5,1
random,24600,6,1
random,24600,7,1
random,24700,1,1
random,24700,2,1
random,24700,3,1
random,24700,4,1
random,24700,5,1
random,24700,6,1
random,24700,7,1
random,24800,1,1
random,24800,2,1
random,24800,3,1
random,24800,4,1
random,24800,5,1
random,24800,6,1
random,24800,7,1
random,24900,1,1
random,24900,2,1
random,24900,3,1
random,24900,4,1
random,24900,5,1
random,24900,6,1
random,24900,7,1
random,25000,1,1
random,25000,2,1
random,25000,3,1
random,25000,4,1
random,25000,5,1
random,25000,6,1
random,25000,7,1
random,25100,1,1
random,25100,2,1
random,25100,3,1
random,25100,4,1
random,25100,5,1
random,25100,6,1
random,25100,7,1
random,25200,1,1
random,25200,2,1
random,25200,3,1
random,25200,4,1
random,25200,5,1
random,25200,6,1
random,25200,7,1
random,25300,1,1
random,25300,2,1
random,25300,3,1
random,25300,4,1
random,25300,5,1
random,25300,6,1
random,25300,7,1
random,25400,1,1
random,25400,2,1
random,25400,3,1
random,25400,4,1
random,25400,5,1
random,25400,6,1
random,25400,7,1
random,25500,1,1
random,25500,2,1
random,25500,3,1
random,25500,4,1
random,25500,5,1
random,25500,6,1
random,25500,7,1
random,25600,1,1
random,25600,2,1
random,25600,3,1
random,25600,4,1
random,25600,5,1
random,25600,6,1
random,25600,7,1
random,25700,1,1
random,25700,2,1
random,25700,3,1
random,25700,4,1
random,25700,5,1
random,25700,6,1
random,25700,7,1
random,25800,1,1
random,25800,2,1
random,25800,3,1
random,25800,4,1
random,25800,5,1
random,25800,6,1
random,25800,7,1
random,25900,1,1
random,25900,2,1
random,25900,3,1
random,25900,4,1
random,25900,5,1
random,25900,6,1
random,25900,7,1
random,26000,1,1
random,26000,2,1
random,26000,3,1
random,26000,4,1
random,26000,5,1
random,26000,6,1
random,26000,7,1
random,26100,1,1
random,26100,2,1
random,26100,3,1
random,26100,4,1
random,26100,5,1
random,26100,6,1
random,26100,7,1
random,26200,1,1
random,26200,2,1
random,26200,3,1
random,26200,4,1
random,26200,5,1
random,26200,6,1
random,26200,7,1
random,26300,1,1
random,26300,2,1
random,26300,3,1
random,26300,4,1
random,26300,5,1
random,26300,6,1
random,26300,7,1
random,26400,1,1
random,26400,2,1
random,26400,3,1
random,26400,4,1
random,26400,5,1
random,26400,6,1
random,26400,7,1
random,26500,1,1
random,26500,2,1
random,26500,3,1
random,26500,4,1
random,26500,5,1
random,26500,6,1
random,26500,7,1
random,26600,1,1
random,26600,2,1
random,26600,3,1
random,26600,4,1
random,26600,5,1
random,26600,6,1
random,26600,7,1
random,26700,1,1
random,26700,2,1
random,26700,3,1
random,26700,4,1
random,26700,5,1
random,26700,6,1
random,26700,7,1
random,26800,1,1
random,26800,2,1
random,26800,3,1
random,26800,4,1
random,26800,5,1
random,26800,6,1
random,26800,7,1
random,26900,1,1
random,26900,2,1
random,26900,3,1
random,26900,4,1
random,26900,5,1
random,26900,6,1
random,26900,7,1
random,27000,1,1
random,27000,2,1
random,27000,3,1
random,27000,4,1
random,27000,5,1
random,27000,6,1
random,27000,7,1
random,27100,1,1
random,27100,2,1
random,27100,3,1
random,27100,4,1
random,27100,5,1
random,27100,6,1
random,27100,7,1
random,27200,1,1
random,27200,2,1
random,27200,3,1
random,27200,4,1
random,27200,5,1
random,27200,6,1
random,27200,7,1
random,27300,1,1
random,27300,2,1
random,27300,3,1
random,27300,4,1
random,27300,5,1
random,27300,6,1
random,27300,7,1
random,27400,1,1
random,27400,2,1
random,27400,3,1
random,27400,4,1
random,27400,5,1
random,27400,6,1
random,27400,7,1
random,27500,1,1
random,27500,2,1
random,27500,3,1
random,27500,4,1
random,27500,5,1
random,27500,6,1
random,27500,7,1
random,27600,1,1
random,27600,2,1
random,27600,3,1
random,27600,4,1
random,27600,5,1
random,27600,6,1
random,27600,7,1
random,27700,1,1
random,27700,2,1
random,27700,3,1
random,27700,4,1
random,27700,5,1
random,27700,6,1
random,27700,7,1
random,27800,1,1
random,27800,2,1
random,27800,3,1
random,27800,4,1
random,27800,5,1
random,27800,6,1
random,27800,7,1
random,27900,1,1
random,27900,2,1
random,27900,3,1
random,27900,4,1
random,27900,5,1
random,27900,6,1
random,27900,7,1
random,28000,1,1
random,28000,2,1
random,28000,3,1
random,28000,4,1
random,28000,5,1
random,28000,6,1
random,28000,7,1
random,28100,1,1
random,28100,2,1
random,28100,3,1
random,28100,4,1
random,28100,5,1
random,28100,6,1
random,28100,7,1
random,28200,1,1
random,28200,2,1
random,28200,3,1
random,28200,4,1
random,28200,5,1
random,28200,6,1
random,28200,7,1
random,28300,1,1
random,28300,2,1
random,28300,3,1
random,28300,4,1
random,28300,5,1
random,28300,6,1
random,28300,7,1
random,28400,1,1
random,28400,2,1
random,28400,3,1
random,28400,4,1
random,28400,5,1
random,28400,6,1
random,28400,7,1
random,28500,1,1
random,28500,2,1
random,28500,3,1
random,28500,4,1
random,28500,5,1
random,28500,6,1
random,28500,7,1
random,28600,1,1
random,28600,2,1
random,28600,3,1
random,28600,4,1
random,28600,5,1
random,28600,6,1
random,28600,7,1
random,28700,1,1
random,28700,2,1
random,28700,3,1
random,28700,4,1
random,28700,5,1
random,28700,6,1
random,28700,7,1
random,28800,1,1
random,28800,2,1
random,28800,3,1
random,28800,4,1
random,28800,5,1
random,28800,6,1
random,28800,7,1
random,28900,1,1
random,28900,2,1
random,28900,3,1
random,28900,4,1
random,28900,5,1
random,28900,6,1
random,28900,7,1
random,29000,1,1
random,29000,2,1
random,29000,3,1
random,29000,4,1
random,29000,5,1
random,29000,6,1
random,29000,7,1
random,29100,1,1
random,29100,2,1
random,29100,3,1
random,29100,4,1
random,29100,5,1
random,29100,6,1
random,29100,7,1
random,29200,1,1
random,29200,2,1
random,29200,3,1
random,29200,4,1
random,29200,5,1
random,29200,6,1
random,29200,7,1
random,29300,1,1
random,29300,2,1
random,29300,3,1
random,29300,4,1
random,29300,5,1
random,29300,6,1
random,29300,7,1
random,29400,1,1
random,29400,2,1
random,29400,3,1
random,29400,4,1
random,29400,5,1
random,29400,6,1
random,29400,7,1
random,29500,1,1
random,29500,2,1
random,29500,3,1
random,29500,4,1
random,29500,5,1
random,29500,6,1
random,29500,7,1
random,29600,1,1
random,29600,2,1
random,29600,3,1
random,29600,4,1
random,29600,5,1
random,29600,6,1
random,29600,7,1
random,29700,1,1
random,29700,2,1
random,29700,3,1
random,29700,4,1
random,29700,5,1
random,29700,6,1
random,29700,7,1
random,29800,1,1
random,29800,2,1
random,29800,3,1
random,29800,4,1
random,29800,5,1
random,29800,6,1
random,29800,7,1
random,29900,1,1
random,29900,2,1
random,29900,3,1
random,29900,4,1
random,29900,5,1
random,29900,6,1
random,29900,7,1
random,30000,1,1
random,30000,2,1
random,30000,3,1
random,30000,4,1
random,30000,5,1
random,30000,6,1
random,30000,7,1
random,30100,1,1
random,30100,2,1
random,30100,3,1
random,30100,4,1
random,30100,5,1
random,30100,6,1
random,30100,7,1
random,30200,1,1
random,30200,2,1
random,30200,3,1
random,30200,4,1
random,30200,5,1
random,30200,6,1
random,30200,7,1
random,30300,1,1
random,30300,2,1
random,30300,3,1
random,30300,4,1
random,30300,5,1
random,30300,6,1
random,30300,7,1
random,30400,1,1
random,30400,2,1
random,30400,3,1
random,30400,4,1
random,30400,5,1
random,30400,6,2
random,30400,7,1
random,30500,1,1
random,30500,2,1
random,30500,3,1
random,30500,4,1
random,30500,5,1
random,30500,6,1
random,30500,7,1
random,30600,1,2
random,30600,2,1
random,30600,3,1
random,30600,4,1
random,30600,5,1
random,30600,6,1
random,30600,7,1
random,30700,1,1
random,30700,2,1
random,30700,3,1
random,30700,4,1
random,30700,5,1
random,30700,6,1
random,30700,7,1
random,30800,1,1
random,30800,2,1
random,30800,3,1
random,30800,4,1
random,30800,5,1
random,30800,6,1
random,30800,7,1
random,30900,1,1
random,30900,2,1
random,30900,3,1
random,30900,4,1
random,30900,5,1
random,30900,6,1
random,30900,7,1
random,31000,1,1
random,31000,2,1
random,31000,3,1
random,31000,4,1
random,31000,5,1
random,31000,6,1
random,31000,7,1
random,31100,1,1
random,31100,2,1
random,31100,3,1
random,31100,4,1
random,31100,5,1
random,31100,6,1
random,31100,7,1
random,31200,1,1
random,31200,2,1
random,31200,3,1
random,31200,4,1
random,31200,5,1
random,31200,6,1
random,31200,7,1
random,31300,1,1
random,31300,2,1
random,31300,3,1
random,31300,4,1
random,31300,5,1
random,31300,6,1
random,31300,7,1
random,31400,1,1
random,31400,2,1
random,31400,3,1
random,31400,4,1
random,31400,5,1
random,31400,6,1
random,31400,7,1
random,31500,1,1
random,31500,2,1
random,31500,3,1
random,31500,4,1
random,31500,5,1
random,31500,6,1
random,31500,7,1
random,31600,1,1
random,31600,2,1
random,31600,3,1
random,31600,4,1
random,31600,5,1
random,31600,6,1
random,31600,7,1
random,31700,1,1
random,31700,2,1
random,31700,3,1
random,31700,4,1
random,31700,5,1
random,31700,6,1
random,31700,7,1
random,31800,1,1
random,31800,2,1
random,31800,3,1
random,31800,4,1
random,31800,5,1
random,31800,6,1
random,31800,7,1
random,31900,1,1
random,31900,2,1
random,31900,3,1
random,31900,4,1
random,31900,5,1
random,31900,6,1
random,31900,7,1
random,32000,1,1
random,32000,2,1
random,32000,3,1
random,32000,4,1
random,32000,5,1
random,32000,6,1
random,32000,7,1
random,32100,1,1
random,32100,2,1
random,32100,3,1
random,32100,4,1
random,32100,5,1
random,32100,6,1
random,32100,7,1
random,32200,1,1
random,32200,2,1
random,32200,3,1
random,32200,4,1
random,32200,5,1
random,32200,6,2
random,32200,7,1
random,32300,1,1
random,32300,2,1
random,32300,3,1
random,32300,4,1
random,32300,5,1
random,32300,6,1
random,32300,7,1
random,32400,1,1
random,32400,2,1
random,32400,3,1
random,32400,4,1
random,32400,5,1
random,32400,6,1
random,32400,7,1
random,32500,1,1
random,32500,2,1
random,32500,3,1
random,32500,4,1
random,32500,5,1
random,32500,6,1
random,32500,7,1
random,32600,1,1
random,32600,2,1
random,32600,3,1
random,32600,4,1
random,32600,5,1
random,32600,6,1
random,32600,7,1
random,32700,1,1
random,32700,2,1
random,32700,3,1
random,32700,4,1
random,32700,5,1
random,32700,6,1
random,32700,7,1
random,32800,1,1
random,32800,2,1
random,32800,3,1
random,32800,4,1
random,32800,5,1
random,32800,6,1
random,32800,7,1
random,32900,1,1
random,32900,2,1
random,32900,3,1
random,32900,4,1
random,32900,5,1
random,32900,6,1
random,32900,7,1
random,33000,1,1
random,33000,2,2
random,33000,3,1
random,33000,4,1
random,33000,5,1
random,33000,6,1
random,33000,7,1
random,33100,1,1
random,33100,2,1
random,33100,3,2
random,33100,4,2
random,33100,5,1
random,33100,6,1
random,33100,7,1
random,33200,1,1
random,33200,2,1
random,33200,3,1
random,33200,4,1
random,33200,5,1
random,33200,6,1
random,33200,7,1
random,33300,1,1
random,33300,2,1
random,33300,3,1
random,33300,4,1
random,33300,5,1
random,33300,6,1
random,33300,7,1
random,33400,1,1
random,33400,2,1
random,33400,3,1
random,33400,4,1
random,33400,5,1
random,33400,6,1
random,33400,7,1
random,33500,1,1
random,33500,2,1
random,33500,3,1
random,33500,4,1
random,33500,5,1
random,33500,6,1
random,33500,7,1
random,33600,1,1
random,33600,2,2
random,33600,3,1
random,33600,4,1
random,33600,5,1
random,33600,6,1
random,33600,7,1
random,33700,1,1
random,33700,2,1
random,33700,3,1
random,33700,4,1
random,33700,5,1
random,33700,6,1
random,33700,7,1
random,33800,1,1
random,33800,2,1
random,33800,3,1
random,33800,4,1
random,33800,5,1
random,33800,6,1
random,33800,7,1
random,33900,1,1
random,33900,2,2
random,33900,3,1
random,33900,4,1
random,33900,5,1
random,33900,6,2
random,33900,7,1
random,34000,1,2
random,34000,2,1
random,34000,3,1
random,34000,4,2
random,34000,5,2
random,34000,6,2
random,34000,7,2
random,34100,1,2
random,34100,2,2
random,34100,3,2
random,34100,4,2
random,34100,5,2
random,34100,6,2
random,34100,7,2
random,34200,1,2
random,34200,2,2
random,34200,3,2
random,34200,4,2
random,34200,5,2
random,34200,6,2
random,34200,7,2
random,34300,1,2
random,34300,2,2
random,34300,3,2
random,34300,4,2
random,34300,5,2
random,34300,6,2
random,34300,7,2
random,34400,1,2
random,34400,2,2
random,34400,3,2
random,34400,4,2
random,34400,5,2
random,34400,6,2
random,34400,7,2
random,34500,1,2
random,34500,2,2
random,34500,3,2
random,34500,4,2
random,34500,5,2
random,34500,6,2
random,34500,7,2
random,34600,1,2
random,34600,2,2
random,34600,3,2
random,34600,4,2
random,34600,5,2
random,34600,6,2
random,34600,7,2
random,34700,1,2
random,34700,2,2
random,34700,3,2
random,34700,4,2
random,34700,5,2
random,34700,6,2
random,34700,7,2
random,34800,1,2
random,34800,2,2
random,34800,3,2
random,34800,4,2
random,34800,5,2
random,34800,6,2
random,34800,7,2
random,34900,1,2
random,34900,2,2
random,34900,3,2
random,34900,4,2
random,34900,5,2
random,34900,6,2
random,34900,7,2
random,35000,1,2
random,35000,2,2
random,35000,3,2
random,35000,4,2
random,35000,5,2
random,35000,6,2
random,35000,7,2
random,35100,1,2
random,35100,2,2
random,35100,3,2
random,35100,4,2
random,35100,5,2
random,35100,6,2
random,35100,7,2
random,35200,1,2
random,35200,2,2
random,35200,3,2
random,35200,4,2
random,35200,5,2
random,35200,6,2
random,35200,7,2
random,35300,1,2
random,35300,2,2
random,35300,3,2
random,35300,4,2
random,35300,5,2
random,35300,6,2
random,35300,7,2
random,35400,1,2
random,35400,2,2
random,35400,3,2
random,35400,4,2
random,35400,5,2
random,35400,6,2
random,35400,7,2
random,35500,1,2
random,35500,2,2
random,35500,3,2
random,35500,4,2
random,35500,5,2
random,35500,6,2
random,35500,7,2
random,35600,1,2
random,35600,2,2
random,35600,3,2
random,35600,4,2
random,35600,5,2
random,35600,6,2
random,35600,7,2
random,35700,1,2
random,35700,2,2
random,35700,3,2
random,35700,4,2
random,35700,5,2
random,35700,6,2
random,35700,7,2
random,35800,1,2
random,35800,2,2
random,35800,3,2
random,35800,4,2
random,35800,5,2
random,35800,6,2
random,35800,7,2
random,35900,1,2
random,35900,2,2
random,35900,3,2
random,35900,4,2
random,35900,5,2
random,35900,6,2
random,35900,7,2
random,36000,1,2
random,36000,2,2
random,36000,3,2
random,36000,4,2
random,36000,5,2
random,36000,6,2
random,36000,7,2
random,36100,1,2
random,36100,2,2
random,36100,3,2
random,36100,4,2
random,36100,5,2
random,36100,6,2
random,36100,7,2
random,36200,1,2
random,36200,2,2
random,36200,3,2
random,36200,4,2
random,36200,5,2
random,36200,6,2
random,36200,7,2
random,36300,1,2
random,36300,2,2
random,36300,3,2
random,36300,4,2
random,36300,5,2
random,36300,6,2
random,36300,7,2
random,36400,1,2
random,36400,2,2
random,36400,3,2
random,36400,4,2
random,36400,5,2
random,36400,6,2
random,36400,7,2
random,36500,1,2
random,36500,2,2
random,36500,3,2
random,36500,4,2
random,36500,5,2
random,36500,6,2
random,36500,7,2
random,36600,1,2
random,36600,2,2
random,36600,3,2
random,36600,4,2
random,36600,5,2
random,36600,6,2
random,36600,7,2
random,36700,1,2
random,36700,2,2
random,36700,3,2
random,36700,4,2
random,36700,5,2
random,36700,6,2
random,36700,7,2
random,36800,1,2
random,36800,2,2
random,36800,3,2
random,36800,4,2
random,36800,5,2
random,36800,6,2
random,36800,7,2
random,36900,1,2
random,36900,2,2
random,36900,3,2
random,36900,4,2
random,36900,5,2
random,36900,6,2
random,36900,7,2
random,37000,1,2
random,37000,2,2
random,37000,3,2
random,37000,4,2
random,37000,5,2
random,37000,6,2
random,37000,7,2
random,37100,1,2
random,37100,2,2
random,37100,3,2
random,37100,4,2
random,37100,5,2
random,37100,6,2
random,37100,7,2
random,37200,1,2
random,37200,2,2
random,37200,3,2
random,37200,4,2
random,37200,5,2
random,37200,6,2
random,37200,7,2
random,37300,1,2
random,37300,2,2
random,37300,3,2
random,37300,4,2
random,37300,5,2
random,37300,6,2
random,37300,7,2
random,37400,1,2
random,37400,2,2
random,37400,3,2
random,37400,4,2
random,37400,5,2
random,37400,6,2
random,37400,7,2
random,37500,1,2
random,37500,2,2
random,37500,3,2
random,37500,4,2
random,37500,5,2
random,37500,6,2
random,37500,7,2
random,37600,1,2
random,37600,2,2
random,37600,3,2
random,37600,4,2
random,37600,5,2
random,37600,6,2
random,37600,7,2
random,37700,1,2
random,37700,2,2
random,37700,3,2
random,37700,4,2
random,37700,5,2
random,37700,6,2
random,37700,7,2
random,37800,1,2
random,37800,2,2
random,37800,3,2
random,37800,4,2
random,37800,5,2
random,37800,6,2
random,37800,7,2
random,37900,1,2
random,37900,2,2
random,37900,3,2
random,37900,4,2
random,37900,5,2
random,37900,6,2
random,37900,7,2
random,38000,1,2
random,38000,2,2
random,38000,3,2
random,38000,4,2
random,38000,5,2
random,38000,6,2
random,38000,7,2
random,38100,1,2
random,38100,2,2
random,38100,3,2
random,38100,4,2
random,38100,5,2
random,38100,6,2
random,38100,7,2
random,38200,1,2
random,38200,2,2
random,38200,3,2
random,38200,4,2
random,38200,5,2
random,38200,6,2
random,38200,7,2
random,38300,1,2
random,38300,2,2
random,38300,3,2
random,38300,4,2
random,38300,5,2
random,38300,6,2
random,38300,7,2
random,38400,1,2
random,38400,2,2
random,38400,3,2
random,38400,4,2
random,38400,5,2
random,38400,6,2
random,38400,7,2
random,38500,1,2
random,38500,2,2
random,38500,3,2
random,38500,4,2
random,38500,5,2
random,38500,6,2
random,38500,7,2
random,38600,1,2
random,38600,2,2
random,38600,3,2
random,38600,4,2
random,38600,5,2
random,38600,6,2
random,38600,7,2
random,38700,1,2
random,38700,2,2
random,38700,3,2
random,38700,4,2
random,38700,5,2
random,38700,6,2
random,38700,7,2
random,38800,1,2
random,38800,2,2
random,38800,3,2
random,38800,4,2
random,38800,5,2
random,38800,6,2
random,38800,7,2
